id,movie_id,actor_id
11674,a_s2937,56689
11675,a_s2937,19717
11676,a_s2937,19095
11677,a_s2937,60414
11678,a_s2937,16001
11679,a_s2938,18327
11680,a_s2938,13563
11681,a_s2938,49868
11682,a_s2938,50716
11683,a_s2938,36486
11684,a_s2939,18327
11685,a_s2939,13563
11686,a_s2939,49868
11687,a_s2939,50716
11688,a_s2939,36486
11689,a_s2940,31648
11690,a_s2940,27250
11691,a_s2940,45208
11692,a_s2940,16987
11693,a_s2940,29464
11694,a_s2940,48336
11695,a_s2942,8527
11696,a_s2942,31911
11697,a_s2942,49691
11698,a_s2943,49697
11699,a_s2943,11696
11700,a_s2943,33679
11701,a_s2944,26710
11702,a_s2944,18600
11703,a_s2944,33267
11704,a_s2944,4032
11705,a_s2944,34164
11706,a_s2944,20341
11707,a_s2944,46837
11708,a_s2944,32617
11709,a_s2944,28414
11710,a_s2944,56699
11711,a_s2944,10973
11712,a_s2944,10934
11713,a_s2944,42716
11714,a_s2944,11989
11715,a_s2944,55639
11716,a_s2944,59964
11717,a_s2944,8528
11718,a_s2944,14009
11719,a_s2944,24559
11720,a_s2944,22488
11721,a_s2944,45887
11722,a_s2944,3380
11723,a_s2944,26600
11724,a_s2944,15775
11725,a_s2944,33483
11726,a_s2944,10993
11727,a_s2944,39651
11728,a_s2945,59370
11729,a_s2945,9201
11730,a_s2946,48563
11731,a_s2947,24843
11732,a_s2947,4494
11733,a_s2947,30591
11734,a_s2948,519
11735,a_s2948,43140
11736,a_s2948,35031
11737,a_s2949,51630
11738,a_s2949,42642
11739,a_s2949,2695
11740,a_s2950,48386
11741,a_s2950,25135
11742,a_s2950,33828
11743,a_s2950,59512
11744,a_s2950,20088
11745,a_s2951,8625
11746,a_s2952,8625
11747,a_s2953,53840
11748,a_s2954,29577
11749,a_s2955,27648
11750,a_s2955,44649
11751,a_s2955,21692
11752,a_s2955,48404
11753,a_s2955,2613
11754,a_s2955,48451
11755,a_s2955,33875
11756,a_s2955,26568
11757,a_s2955,54927
11758,a_s2955,40710
11759,a_s2955,18902
11760,a_s2955,56660
11761,a_s2955,21786
11762,a_s2955,34130
11763,a_s2955,24380
11764,a_s2955,10273
11765,a_s2955,59369
11766,a_s2955,43445
11767,a_s2955,34016
11768,a_s2955,16228
11769,a_s2955,60785
11770,a_s2955,19744
11771,a_s2955,57040
11772,a_s2956,57067
11773,a_s2956,53820
11774,a_s2956,42836
11775,a_s2957,8460
11776,a_s2958,45529
11777,a_s2958,45652
11778,a_s2958,59359
11779,a_s2959,48563
11780,a_s2960,11964
11781,a_s2960,52928
11782,a_s2963,48394
11783,a_s2963,38550
11784,a_s2963,60585
11785,a_s2963,9598
11786,a_s2963,28470
11787,a_s2963,56638
11788,a_s2963,25927
11789,a_s2963,60492
11790,a_s2963,54881
11791,a_s2963,48445
11792,a_s2963,19057
11793,a_s2963,25210
11794,a_s2963,48608
11795,a_s2963,26470
11796,a_s2963,24164
11797,a_s2963,24348
11798,a_s2963,6381
11799,a_s2963,57425
11800,a_s2963,49150
11801,a_s2963,16774
11802,a_s2963,42810
11803,a_s2963,10904
11804,a_s2963,10972
11805,a_s2963,17259
11806,a_s2963,7261
11807,a_s2963,30777
11808,a_s2963,21493
11809,a_s2963,4393
11810,a_s2963,8779
11811,a_s2963,25710
11812,a_s2963,26305
11813,a_s2963,52769
11814,a_s2963,23814
11815,a_s2963,53314
11816,a_s2964,56366
11817,a_s2964,51804
11818,a_s2964,11442
11819,a_s2964,21973
11820,a_s2965,8276
11821,a_s2966,8276
11822,a_s2967,8161
11823,a_s2968,8105
11824,a_s2970,7725
11825,a_s2971,491
11826,a_s2971,2989
11827,a_s2971,43277
11828,a_s2971,50726
11829,a_s2971,22780
11830,a_s2971,53465
11831,a_s2972,2989
11832,a_s2972,42411
11833,a_s2972,51466
11834,a_s2972,22780
11835,a_s2972,46741
11836,a_s2972,53459
11837,a_s2972,5631
11838,a_s2973,40589
11839,a_s2973,28547
11840,a_s2973,676
11841,a_s2973,27257
11842,a_s2973,29810
11843,a_s2973,24811
11844,a_s2973,34545
11845,a_s2973,9828
11846,a_s2974,57763
11847,a_s2974,7738
11848,a_s2974,6997
11849,a_s2974,16482
11850,a_s2974,47770
11851,a_s2974,7295
11852,a_s2974,62000
11853,a_s2974,22169
11854,a_s2974,3797
11855,a_s2974,54466
11856,a_s2974,42005
11857,a_s2974,22416
11858,a_s2974,23191
11859,a_s2974,34526
11860,a_s2974,24708
11861,a_s2974,2351
11862,a_s2974,34272
11863,a_s2974,49028
11864,a_s2974,15064
11865,a_s2974,38070
11866,a_s2974,8805
11867,a_s2974,47895
11868,a_s2974,57167
11869,a_s2974,35045
11870,a_s2974,4245
11871,a_s2974,22764
11872,a_s2974,60784
11873,a_s2974,51638
11874,a_s2974,33888
11875,a_s2974,14478
11876,a_s2974,55887
11877,a_s2974,40660
11878,a_s2974,7377
11879,a_s2974,38521
11880,a_s2976,14486
11881,a_s2976,24400
11882,a_s2976,39097
11883,a_s2976,3252
11884,a_s2976,5801
11885,a_s2976,6546
11886,a_s2976,27372
11887,a_s2976,26426
11888,a_s2977,28819
11889,a_s2977,33449
11890,a_s2977,35417
11891,a_s2978,44157
11892,a_s2978,13585
11893,a_s2978,7834
11894,a_s2979,7915
11895,a_s2979,25312
11896,a_s2980,28155
11897,a_s2980,7302
11898,a_s2980,61117
11899,a_s2980,55887
11900,a_s2980,49106
11901,a_s2980,34989
11902,a_s2980,33905
11903,a_s2980,49511
11904,a_s2983,6701
11905,a_s2983,5770
11906,a_s2983,26089
11907,a_s2983,35725
11908,a_s2983,39963
11909,a_s2984,7854
11910,a_s2985,7854
11911,a_s2986,19139
11912,a_s2986,20918
11913,a_s2986,13799
11914,a_s2986,60388
11915,a_s2986,1471
11916,a_s2986,49134
11917,a_s2986,20081
11918,a_s2986,19037
11919,a_s2986,6714
11920,a_s2986,34529
11921,a_s2986,56738
11922,a_s2986,28045
11923,a_s2987,32763
11924,a_s2987,33876
11925,a_s2987,32031
11926,a_s2987,31974
11927,a_s2987,32052
11928,a_s2987,32115
11929,a_s2988,55150
11930,a_s2988,20347
11931,a_s2988,58085
11932,a_s2988,28328
11933,a_s2988,32400
11934,a_s2989,16065
11935,a_s2989,50823
11936,a_s2989,8040
11937,a_s2989,34024
11938,a_s2989,28716
11939,a_s2990,24952
11940,a_s2990,54950
11941,a_s2991,24227
11942,a_s2991,38705
11943,a_s2991,30727
11944,a_s2991,49033
11945,a_s2991,37551
11946,a_s2992,34091
11947,a_s2992,7666
11948,a_s2992,22945
11949,a_s2992,31787
11950,a_s2992,60385
11951,a_s2992,10351
11952,a_s2992,7688
11953,a_s2992,15560
11954,a_s2992,17826
11955,a_s2992,13841
11956,a_s2992,37884
11957,a_s2992,24156
11958,a_s2992,16276
11959,a_s2992,14656
11960,a_s2992,58135
11961,a_s2992,44651
11962,a_s2992,15074
11963,a_s2992,24079
11964,a_s2992,7190
11965,a_s2992,27857
11966,a_s2992,20072
11967,a_s2992,40660
11968,a_s2993,6543
11969,a_s2993,27644
11970,a_s2993,60286
11971,a_s2994,27402
11972,a_s2994,54056
11973,a_s2994,39929
11974,a_s2994,14571
11975,a_s2996,33043
11976,a_s2996,56022
11977,a_s2996,56040
11978,a_s2996,18247
11979,a_s2996,23993
11980,a_s2996,50506
11981,a_s2996,56044
11982,a_s2996,8858
11983,a_s2997,27113
11984,a_s2997,535
11985,a_s2997,46562
11986,a_s2998,44092
11987,a_s2999,20096
11988,a_s2999,49014
11989,a_s2999,30314
11990,a_s2999,22162
11991,a_s2999,45252
11992,a_s2999,25610
11993,a_s3000,52156
11994,a_s3000,46890
11995,a_s3003,28774
11996,a_s3003,43104
11997,a_s3003,31922
11998,a_s3003,38898
11999,a_s3003,53854
12000,a_s3005,37042
12001,a_s3005,38433
12002,a_s3005,25420
12003,a_s3006,17229
12004,a_s3006,13730
12005,a_s3006,40059
12006,a_s3007,49117
12007,a_s3007,22100
12008,a_s3007,53656
12009,a_s3007,23152
12010,a_s3007,49228
12011,a_s3007,17231
12012,a_s3009,60806
12013,a_s3010,22773
12014,a_s3011,7687
12015,a_s3012,7634
12016,a_s3012,31907
12017,a_s3013,8954
12018,a_s3013,27167
12019,a_s3013,57394
12020,a_s3013,11366
12021,a_s3013,38624
12022,a_s3013,61884
12023,a_s3014,7626
12024,a_s3015,7626
12025,a_s3016,61676
12026,a_s3016,1190
12027,a_s3016,5913
12028,a_s3016,61607
12029,a_s3018,49988
12030,a_s3018,60390
12031,a_s3018,9147
12032,a_s3018,13188
12033,a_s3018,36512
12034,a_s3018,4565
12035,a_s3018,24884
12036,a_s3018,27440
12037,a_s3019,28094
12038,a_s3019,16648
12039,a_s3019,19983
12040,a_s3019,16479
12041,a_s3019,61117
12042,a_s3019,33100
12043,a_s3019,20011
12044,a_s3019,16170
12045,a_s3019,53691
12046,a_s3019,6321
12047,a_s3019,21607
12048,a_s3019,47273
12049,a_s3019,22718
12050,a_s3019,18618
12051,a_s3019,24099
12052,a_s3019,22417
12053,a_s3019,57085
12054,a_s3019,8710
12055,a_s3019,45538
12056,a_s3019,20075
12057,a_s3019,22418
12058,a_s3019,5266
12059,a_s3019,56952
12060,a_s3020,48532
12061,a_s3020,38483
12062,a_s3020,29785
12063,a_s3020,58095
12064,a_s3020,12944
12065,a_s3020,17313
12066,a_s3020,12794
12067,a_s3020,54972
12068,a_s3020,58198
12069,a_s3020,3641
12070,a_s3020,316
12071,a_s3020,288
12072,a_s3020,45732
12073,a_s3020,49131
12074,a_s3020,40005
12075,a_s3021,1574
12076,a_s3021,13465
12077,a_s3021,19503
12078,a_s3021,50925
12079,a_s3021,16226
12080,a_s3021,43962
12081,a_s3021,32885
12082,a_s3022,17088
12083,a_s3022,27175
12084,a_s3022,3871
12085,a_s3022,41858
12086,a_s3022,49574
12087,a_s3023,41261
12088,a_s3023,54341
12089,a_s3023,37137
12090,a_s3023,29616
12091,a_s3023,4424
12092,a_s3023,36923
12093,a_s3024,32591
12094,a_s3024,39825
12095,a_s3024,38557
12096,a_s3025,265
12097,a_s3025,41167
12098,a_s3025,11425
12099,a_s3025,26252
12100,a_s3025,8562
12101,a_s3025,18236
12102,a_s3025,39588
12103,a_s3025,53522
12104,a_s3025,34285
12105,a_s3025,45308
12106,a_s3026,45465
12107,a_s3027,20578
12108,a_s3027,57385
12109,a_s3027,18336
12110,a_s3028,60697
12111,a_s3028,37526
12112,a_s3029,20623
12113,a_s3031,59936
12114,a_s3031,49100
12115,a_s3031,6325
12116,a_s3031,59756
12117,a_s3031,60736
12118,a_s3031,27569
12119,a_s3031,47896
12120,a_s3031,14994
12121,a_s3032,7200
12122,a_s3034,55131
12123,a_s3036,55130
12124,a_s3037,55130
12125,a_s3038,55130
12126,a_s3039,55130
12127,a_s3041,50191
12128,a_s3041,56884
12129,a_s3041,39068
12130,a_s3041,7925
12131,a_s3041,43362
12132,a_s3041,34772
12133,a_s3041,42722
12134,a_s3041,48612
12135,a_s3041,47418
12136,a_s3042,49229
12137,a_s3042,54810
12138,a_s3042,30709
12139,a_s3042,9878
12140,a_s3043,11837
12141,a_s3043,58021
12142,a_s3043,9581
12143,a_s3043,55789
12144,a_s3043,15530
12145,a_s3043,34942
12146,a_s3043,36066
12147,a_s3043,57089
12148,a_s3043,48619
12149,a_s3043,16480
12150,a_s3043,34940
12151,a_s3043,26951
12152,a_s3043,50955
12153,a_s3043,1474
12154,a_s3043,27317
12155,a_s3043,29216
12156,a_s3043,44222
12157,a_s3043,18762
12158,a_s3044,31411
12159,a_s3044,5913
12160,a_s3044,43551
12161,a_s3044,56540
12162,a_s3044,16539
12163,a_s3045,546
12164,a_s3045,35819
12165,a_s3045,42598
12166,a_s3045,12280
12167,a_s3046,30028
12168,a_s3046,25921
12169,a_s3046,12199
12170,a_s3047,23586
12171,a_s3047,32326
12172,a_s3047,5326
12173,a_s3047,43973
12174,a_s3047,19554
12175,a_s3047,15319
12176,a_s3048,55680
12177,a_s3048,30643
12178,a_s3048,39529
12179,a_s3048,50945
12180,a_s3048,47108
12181,a_s3050,8505
12182,a_s3050,11149
12183,a_s3050,31278
12184,a_s3050,33772
12185,a_s3050,8034
12186,a_s3050,56134
12187,a_s3050,56832
12188,a_s3050,12649
12189,a_s3050,10387
12190,a_s3051,15400
12191,a_s3051,25796
12192,a_s3051,44827
12193,a_s3051,25354
12194,a_s3052,9190
12195,a_s3052,56336
12196,a_s3052,6597
12197,a_s3052,7916
12198,a_s3052,48293
12199,a_s3052,18284
12200,a_s3052,26930
12201,a_s3052,53754
12202,a_s3052,48919
12203,a_s3053,7458
12204,a_s3054,35195
12205,a_s3054,804
12206,a_s3054,51303
12207,a_s3055,38494
12208,a_s3055,16997
12209,a_s3055,20926
12210,a_s3055,15377
12211,a_s3055,19874
12212,a_s3056,40281
12213,a_s3056,4364
12214,a_s3056,31968
12215,a_s3056,60066
12216,a_s3058,60950
12217,a_s3058,19010
12218,a_s3058,25777
12219,a_s3058,46029
12220,a_s3058,54808
12221,a_s3059,31248
12222,a_s3059,60686
12223,a_s3061,38610
12224,a_s3061,42869
12225,a_s3061,27829
12226,a_s3061,51315
12227,a_s3061,30349
12228,a_s3061,8604
12229,a_s3061,37822
12230,a_s3063,35238
12231,a_s3063,19192
12232,a_s3063,45387
12233,a_s3064,7320
12234,a_s3065,7341
12235,a_s3066,4482
12236,a_s3066,56487
12237,a_s3066,17354
12238,a_s3066,26353
12239,a_s3066,55370
12240,a_s3066,31756
12241,a_s3067,37893
12242,a_s3068,7221
12243,a_s3069,7221
12244,a_s3070,59642
12245,a_s3070,42340
12246,a_s3070,24243
12247,a_s3070,60023
12248,a_s3070,13021
12249,a_s3070,61407
12250,a_s3070,30724
12251,a_s3071,60114
12252,a_s3071,10528
12253,a_s3072,11047
12254,a_s3072,13661
12255,a_s3072,6963
12256,a_s3072,28904
12257,a_s3072,57921
12258,a_s3072,45432
12259,a_s3072,23104
12260,a_s3072,33389
12261,a_s3072,27973
12262,a_s3072,58537
12263,a_s3072,10891
12264,a_s3072,44830
12265,a_s3072,60565
12266,a_s3072,26878
12267,a_s3072,45065
12268,a_s3072,27465
12269,a_s3072,20892
12270,a_s3073,25805
12271,a_s3073,30557
12272,a_s3073,28847
12273,a_s3073,46945
12274,a_s3074,26380
12275,a_s3076,20886
12276,a_s3076,37893
12277,a_s3076,7320
12278,a_s3077,41209
12279,a_s3078,8121
12280,a_s3078,36714
12281,a_s3078,39917
12282,a_s3078,40239
12283,a_s3078,7756
12284,a_s3078,33225
12285,a_s3078,51990
12286,a_s3078,14464
12287,a_s3078,25931
12288,a_s3078,46257
12289,a_s3078,14633
12290,a_s3078,35242
12291,a_s3078,58210
12292,a_s3078,4969
12293,a_s3078,55157
12294,a_s3078,14383
12295,a_s3078,3196
12296,a_s3078,30537
12297,a_s3078,33621
12298,a_s3080,59477
12299,a_s3080,7085
12300,a_s3080,5540
12301,a_s3081,5349
12302,a_s3081,17432
12303,a_s3081,14451
12304,a_s3081,54406
12305,a_s3082,41603
12306,a_s3082,207
12307,a_s3083,4929
12308,a_s3083,572
12309,a_s3083,252
12310,a_s3083,46566
12311,a_s3084,50847
12312,a_s3084,30885
12313,a_s3084,24243
12314,a_s3084,15308
12315,a_s3084,55491
12316,a_s3084,21112
12317,a_s3085,4803
12318,a_s3085,58921
12319,a_s3085,25683
12320,a_s3085,5385
12321,a_s3086,50263
12322,a_s3086,45760
12323,a_s3086,14398
12324,a_s3086,37952
12325,a_s3086,28547
12326,a_s3086,15538
12327,a_s3087,4691
12328,a_s3087,40598
12329,a_s3087,35883
12330,a_s3087,61758
12331,a_s3087,18202
12332,a_s3087,5063
12333,a_s3088,15554
12334,a_s3088,29222
12335,a_s3088,20068
12336,a_s3088,20720
12337,a_s3088,50172
12338,a_s3089,61876
12339,a_s3089,26476
12340,a_s3089,22508
12341,a_s3089,46466
12342,a_s3089,29716
12343,a_s3089,7840
12344,a_s3089,54926
12345,a_s3089,7862
12346,a_s3089,6701
12347,a_s3089,27021
12348,a_s3089,39631
12349,a_s3089,28257
12350,a_s3089,42084
12351,a_s3089,10329
12352,a_s3089,12055
12353,a_s3089,3794
12354,a_s3089,52172
12355,a_s3089,8576
12356,a_s3089,26126
12357,a_s3089,57371
12358,a_s3089,60614
12359,a_s3089,26180
12360,a_s3089,24753
12361,a_s3089,41925
12362,a_s3089,4363
12363,a_s3089,11297
12364,a_s3089,3067
12365,a_s3089,26594
12366,a_s3089,50813
12367,a_s3089,9184
12368,a_s3089,60423
12369,a_s3090,40383
12370,a_s3090,43819
12371,a_s3090,1464
12372,a_s3091,44584
12373,a_s3091,25500
12374,a_s3091,55479
12375,a_s3092,41827
12376,a_s3092,57847
12377,a_s3092,13668
12378,a_s3092,59463
12379,a_s3092,48546
12380,a_s3092,30661
12381,a_s3092,12383
12382,a_s3092,19237
12383,a_s3093,27359
12384,a_s3093,30297
12385,a_s3093,28239
12386,a_s3093,10311
12387,a_s3095,13828
12388,a_s3095,19079
12389,a_s3096,6503
12390,a_s3097,6681
12391,a_s3097,61141
12392,a_s3097,11172
12393,a_s3097,58492
12394,a_s3098,20211
12395,a_s3098,54690
12396,a_s3099,47731
12397,a_s3099,4558
12398,a_s3099,27919
12399,a_s3099,49339
12400,a_s3099,8052
12401,a_s3099,12401
12402,a_s3099,2461
12403,a_s3099,3917
12404,a_s3100,22477
12405,a_s3100,44910
12406,a_s3100,12555
12407,a_s3100,2546
12408,a_s3102,40704
12409,a_s3102,32690
12410,a_s3102,15739
12411,a_s3103,14663
12412,a_s3103,58214
12413,a_s3103,1263
12414,a_s3103,14883
12415,a_s3103,8121
12416,a_s3104,8045
12417,a_s3104,21859
12418,a_s3104,54973
12419,a_s3105,43471
12420,a_s3105,38630
12421,a_s3105,60375
12422,a_s3106,49987
12423,a_s3106,58519
12424,a_s3106,12747
12425,a_s3106,3758
12426,a_s3106,27934
12427,a_s3106,43724
12428,a_s3106,14059
12429,a_s3106,19312
12430,a_s3106,21612
12431,a_s3106,19189
12432,a_s3106,16256
12433,a_s3106,7608
12434,a_s3106,54260
12435,a_s3106,15369
12436,a_s3106,44644
12437,a_s3106,31052
12438,a_s3106,49966
12439,a_s3106,60551
12440,a_s3106,59500
12441,a_s3106,5198
12442,a_s3106,22854
12443,a_s3106,30414
12444,a_s3106,19206
12445,a_s3106,25621
12446,a_s3106,24824
12447,a_s3106,30237
12448,a_s3106,16300
12449,a_s3106,46289
12450,a_s3106,48183
12451,a_s3106,57484
12452,a_s3106,10226
12453,a_s3106,47726
12454,a_s3106,12752
12455,a_s3106,35366
12456,a_s3107,49987
12457,a_s3107,12747
12458,a_s3107,20918
12459,a_s3107,60582
12460,a_s3107,2512
12461,a_s3107,49117
12462,a_s3107,55537
12463,a_s3107,15479
12464,a_s3108,19372
12465,a_s3108,56642
12466,a_s3108,37127
12467,a_s3109,9471
12468,a_s3109,27858
12469,a_s3109,62539
12470,a_s3109,60727
12471,a_s3109,48374
12472,a_s3109,38040
12473,a_s3109,10218
12474,a_s3110,5791
12475,a_s3111,13656
12476,a_s3111,30716
12477,a_s3112,20828
12478,a_s3112,17796
12479,a_s3113,31552
12480,a_s3113,29298
12481,a_s3113,21624
12482,a_s3113,9547
12483,a_s3113,25625
12484,a_s3114,55046
12485,a_s3114,55047
12486,a_s3114,37753
12487,a_s3115,53342
12488,a_s3115,31827
12489,a_s3115,22777
12490,a_s3115,52534
12491,a_s3116,25869
12492,a_s3116,32251
12493,a_s3116,50781
12494,a_s3117,10645
12495,a_s3117,12299
12496,a_s3117,7371
12497,a_s3117,15412
12498,a_s3118,18355
12499,a_s3118,42507
12500,a_s3118,58090
12501,a_s3118,37801
12502,a_s3119,24918
12503,a_s3121,38097
12504,a_s3123,38097
12505,a_s3124,35828
12506,a_s3125,56196
12507,a_s3125,41898
12508,a_s3125,40774
12509,a_s3125,22560
12510,a_s3125,53285
12511,a_s3126,49348
12512,a_s3126,50723
12513,a_s3126,12195
12514,a_s3126,29225
12515,a_s3127,55820
12516,a_s3127,21109
12517,a_s3127,30464
12518,a_s3127,9295
12519,a_s3127,11737
12520,a_s3127,30421
12521,a_s3127,43176
12522,a_s3127,57052
12523,a_s3127,4186
12524,a_s3127,11114
12525,a_s3127,2061
12526,a_s3127,21688
12527,a_s3127,23835
12528,a_s3127,32494
12529,a_s3127,25239
12530,a_s3128,8837
12531,a_s3128,24788
12532,a_s3128,34246
12533,a_s3128,47732
12534,a_s3128,24739
12535,a_s3128,49003
12536,a_s3129,6459
12537,a_s3129,40714
12538,a_s3129,28427
12539,a_s3130,11459
12540,a_s3130,37648
12541,a_s3130,1965
12542,a_s3130,31623
12543,a_s3130,10599
12544,a_s3130,12029
12545,a_s3131,52713
12546,a_s3131,33085
12547,a_s3131,9028
12548,a_s3131,4554
12549,a_s3131,40077
12550,a_s3131,50583
12551,a_s3132,7202
12552,a_s3132,7592
12553,a_s3133,38431
12554,a_s3133,51533
12555,a_s3133,2597
12556,a_s3134,8242
12557,a_s3134,24512
12558,a_s3134,35263
12559,a_s3134,25259
12560,a_s3134,43398
12561,a_s3134,8983
12562,a_s3134,31665
12563,a_s3135,39748
12564,a_s3135,46151
12565,a_s3135,60376
12566,a_s3135,13792
12567,a_s3135,43017
12568,a_s3135,3643
12569,a_s3135,14716
12570,a_s3137,24222
12571,a_s3137,28979
12572,a_s3137,32677
12573,a_s3138,1569
12574,a_s3139,32513
12575,a_s3139,56521
12576,a_s3139,61640
12577,a_s3139,61795
12578,a_s3139,50397
12579,a_s3140,27625
12580,a_s3140,41371
12581,a_s3140,43464
12582,a_s3140,47639
12583,a_s3140,54170
12584,a_s3141,6425
12585,a_s3142,60357
12586,a_s3142,12386
12587,a_s3142,5431
12588,a_s3142,11692
12589,a_s3142,7236
12590,a_s3142,25888
12591,a_s3142,27710
12592,a_s3142,12823
12593,a_s3143,6407
12594,a_s3143,43012
12595,a_s3143,44736
12596,a_s3144,10572
12597,a_s3144,43532
12598,a_s3144,62000
12599,a_s3144,20850
12600,a_s3144,44100
12601,a_s3144,35304
12602,a_s3144,12138
12603,a_s3144,23591
12604,a_s3144,16175
12605,a_s3144,6813
12606,a_s3144,19196
12607,a_s3144,22718
12608,a_s3144,26912
12609,a_s3144,44139
12610,a_s3144,21895
12611,a_s3144,19090
12612,a_s3144,47298
12613,a_s3146,6345
12614,a_s3147,14277
12615,a_s3147,9194
12616,a_s3147,29456
12617,a_s3147,33586
12618,a_s3147,44928
12619,a_s3148,58601
12620,a_s3148,10126
12621,a_s3148,10285
12622,a_s3148,16331
12623,a_s3148,50341
12624,a_s3149,24238
12625,a_s3149,36961
12626,a_s3149,11634
12627,a_s3149,10145
12628,a_s3149,58329
12629,a_s3150,17676
12630,a_s3150,39189
12631,a_s3152,17676
12632,a_s3152,39189
12633,a_s3152,35467
12634,a_s3153,2929
12635,a_s3154,49013
12636,a_s3154,39864
12637,a_s3154,59793
12638,a_s3155,2289
12639,a_s3155,3963
12640,a_s3155,5936
12641,a_s3155,19554
12642,a_s3155,47214
12643,a_s3155,53172
12644,a_s3155,46441
12645,a_s3155,46574
12646,a_s3155,42459
12647,a_s3156,55610
12648,a_s3156,41013
12649,a_s3156,5338
12650,a_s3156,51927
12651,a_s3156,51198
12652,a_s3156,7731
12653,a_s3157,41977
12654,a_s3157,53448
12655,a_s3157,48842
12656,a_s3157,5682
12657,a_s3157,2986
12658,a_s3157,53027
12659,a_s3157,47202
12660,a_s3157,32803
12661,a_s3157,47076
12662,a_s3157,39139
12663,a_s3157,58515
12664,a_s3157,15175
12665,a_s3157,48838
12666,a_s3157,52911
12667,a_s3158,30392
12668,a_s3158,42678
12669,a_s3158,56619
12670,a_s3158,26382
12671,a_s3158,31352
12672,a_s3158,38144
12673,a_s3158,52720
12674,a_s3160,5374
12675,a_s3160,43717
12676,a_s3160,38823
12677,a_s3160,15260
12678,a_s3160,53406
12679,a_s3162,13861
12680,a_s3162,34640
12681,a_s3162,58130
12682,a_s3162,57229
12683,a_s3162,28081
12684,a_s3162,21036
12685,a_s3162,60429
12686,a_s3162,24127
12687,a_s3162,53146
12688,a_s3162,59129
12689,a_s3162,27458
12690,a_s3162,7602
12691,a_s3162,9533
12692,a_s3162,11780
12693,a_s3162,19228
12694,a_s3162,49040
12695,a_s3162,20435
12696,a_s3162,48352
12697,a_s3162,50701
12698,a_s3162,57513
12699,a_s3162,38733
12700,a_s3162,30334
12701,a_s3162,49979
12702,a_s3162,19712
12703,a_s3162,19982
12704,a_s3162,29035
12705,a_s3162,15062
12706,a_s3162,13149
12707,a_s3162,25945
12708,a_s3162,13118
12709,a_s3162,10143
12710,a_s3162,14365
12711,a_s3162,56609
12712,a_s3162,26444
12713,a_s3162,13391
12714,a_s3162,9830
12715,a_s3162,13741
12716,a_s3162,9279
12717,a_s3162,10259
12718,a_s3162,32191
12719,a_s3162,28264
12720,a_s3162,48465
12721,a_s3162,44776
12722,a_s3162,38821
12723,a_s3163,6161
12724,a_s3164,8783
12725,a_s3164,50210
12726,a_s3164,47285
12727,a_s3164,6979
12728,a_s3164,28073
12729,a_s3165,35725
12730,a_s3165,43526
12731,a_s3165,14631
12732,a_s3166,24087
12733,a_s3166,34504
12734,a_s3166,7964
12735,a_s3166,10408
12736,a_s3166,43543
12737,a_s3167,51117
12738,a_s3167,11932
12739,a_s3167,54295
12740,a_s3167,17737
12741,a_s3167,38574
12742,a_s3168,48917
12743,a_s3169,25887
12744,a_s3169,6346
12745,a_s3169,26906
12746,a_s3169,13880
12747,a_s3170,13391
12748,a_s3170,13349
12749,a_s3170,27639
12750,a_s3170,35093
12751,a_s3171,13391
12752,a_s3171,13349
12753,a_s3171,3555
12754,a_s3171,24364
12755,a_s3171,16820
12756,a_s3172,13391
12757,a_s3172,10219
12758,a_s3172,44801
12759,a_s3172,29066
12760,a_s3172,27769
12761,a_s3172,21863
12762,a_s3173,14642
12763,a_s3173,18874
12764,a_s3173,14271
12765,a_s3173,59816
12766,a_s3173,28076
12767,a_s3174,45441
12768,a_s3174,54884
12769,a_s3174,50172
12770,a_s3174,11702
12771,a_s3174,16496
12772,a_s3175,48671
12773,a_s3175,58456
12774,a_s3175,13391
12775,a_s3176,61651
12776,a_s3176,56142
12777,a_s3176,31492
12778,a_s3176,41594
12779,a_s3176,31522
12780,a_s3177,31940
12781,a_s3177,40864
12782,a_s3177,21604
12783,a_s3177,41091
12784,a_s3178,29916
12785,a_s3178,40864
12786,a_s3178,40609
12787,a_s3178,57497
12788,a_s3182,27586
12789,a_s3183,12215
12790,a_s3183,29471
12791,a_s3184,36325
12792,a_s3184,55404
12793,a_s3184,55526
12794,a_s3184,47724
12795,a_s3186,6004
12796,a_s3187,59952
12797,a_s3187,46812
12798,a_s3187,44586
12799,a_s3189,22198
12800,a_s3189,45532
12801,a_s3189,18481
12802,a_s3189,8033
12803,a_s3189,36213
12804,a_s3189,42534
12805,a_s3189,3627
12806,a_s3189,25982
12807,a_s3189,51988
12808,a_s3189,2079
12809,a_s3190,37486
12810,a_s3190,35034
12811,a_s3192,35295
12812,a_s3192,60554
12813,a_s3192,14353
12814,a_s3192,35223
12815,a_s3194,52173
12816,a_s3197,25252
12817,a_s3197,54807
12818,a_s3197,12047
12819,a_s3197,49185
12820,a_s3197,51999
12821,a_s3199,32690
12822,a_s3199,33509
12823,a_s3199,45696
12824,a_s3199,20963
12825,a_s3199,27257
12826,a_s3200,51032
12827,a_s3200,25364
12828,a_s3200,17878
12829,a_s3200,44801
12830,a_s3200,32091
12831,a_s3200,48547
12832,a_s3201,24093
12833,a_s3201,37556
12834,a_s3201,49034
12835,a_s3201,26044
12836,a_s3202,14083
12837,a_s3203,53632
12838,a_s3203,40402
12839,a_s3205,42898
